Wall time,Step,Value
1719962963.9019504,4116,0.6784660220146179
1719962989.6922467,4119,0.6722275018692017
1719963032.2362216,4124,0.6435185074806213
1719963120.8965225,4135,0.8753681182861328
1719963197.1423979,4144,0.8293405175209045
1719963222.0845633,4147,0.6723942160606384
1719963230.5272245,4148,0.7485251426696777
1719963305.0687294,4157,0.7292140126228333
1719963354.515601,4163,0.6052713394165039
1719963488.5452077,4179,0.59440678358078
1719963538.3815777,4185,0.6488934755325317
1719963571.4338117,4189,0.43186405301094055
1719963644.895907,4198,0.4078252911567688
1719963998.936079,4200,0.7691420316696167
1719964073.3483825,4209,0.8104018568992615
1719964106.4168596,4213,0.7544217705726624
1719964157.6459794,4219,0.6812599301338196
1719964200.7316198,4224,0.5877227187156677
1719964250.103558,4230,0.8033290505409241
1719964321.005819,4239,0.6703470349311829
1719964377.0254877,4246,0.7359824180603027
1719964411.6367586,4250,0.7692677974700928
1719964486.6877377,4259,0.7197067141532898
1719964606.7169755,4274,0.6756908297538757
1719964667.3774056,4281,0.6801338195800781
1719964691.793359,4284,0.7416051626205444
1719964708.2456067,4286,0.9464496970176697
1719964716.1987684,4287,1.0412262678146362
1719964748.1340435,4291,0.6713951230049133
1719964756.4609594,4292,0.7501057982444763
1719964863.198844,4305,0.5255031585693359
1719964915.6362803,4311,0.7611522078514099
1719964924.236288,4312,0.7647789120674133
1719964941.5969713,4314,0.5816728472709656
1719964990.1094391,4320,0.7148808836936951
1719965013.9398453,4323,0.7725728154182434
1719965237.630139,4350,0.5954431295394897
1719965285.5693266,4356,0.5602113604545593
1719965317.7474318,4360,0.962937593460083
1719965343.9631655,4363,0.6042805314064026
1719965413.5459437,4371,0.7580852508544922
1719965430.2650223,4373,0.702277421951294
1719965570.005762,4390,0.7135199308395386
1719965578.4248974,4391,0.6891207695007324
1719965738.8421843,4410,0.6253441572189331
1719965747.0934405,4411,0.648971676826477
1719965770.980059,4414,0.721774697303772
1719965830.8744528,4421,0.932500422000885
1719965848.8529315,4423,0.6398501396179199
1719965916.59883,4431,0.7418739199638367
1719965932.7642605,4433,0.6328949928283691
1719965941.630815,4434,0.6533972024917603
1719966048.559284,4447,0.9332307577133179
1719966067.0337992,4449,0.8051249384880066
1719966153.7387223,4459,0.7572137117385864
1719966178.2612264,4462,0.559184193611145
1719966267.2038238,4473,0.6400620341300964
1719966291.8190906,4476,0.7961177229881287
1719966310.0949218,4478,0.6427090167999268
1719966328.043128,4480,0.5101572871208191
1719966430.1815665,4492,0.726179301738739
1719966570.364546,4509,0.7100078463554382
1719966697.288011,4524,0.961238443851471
1719966744.8234193,4530,0.8103452920913696
1719966804.519606,4537,0.85597163438797
1719966873.3822346,4545,0.7596469521522522
1719966905.2164242,4549,0.7296938896179199
1719966960.9135337,4556,0.6438938975334167
1719966968.9897878,4557,0.6346458196640015
1719966976.7489681,4558,0.6929264664649963
1719967061.110237,4568,0.656427264213562
1719967235.1198554,4589,0.6286398768424988
1719967278.1836696,4594,0.8846818804740906
1719967320.5810952,4599,0.8071191310882568
1719967370.8913705,4605,0.6965000033378601
1719967454.2387965,4615,0.7736639976501465
1719967496.5120554,4620,0.6729699373245239
1719967548.942774,4626,0.758283793926239
1719967582.6610742,4630,0.7259746789932251
1719967591.2818317,4631,0.6077741384506226
1719967658.4443638,4639,0.8180135488510132
1719967683.8056912,4642,0.7605940699577332
1719967691.6281648,4643,0.7408043742179871
1719967707.9117992,4645,0.49102887511253357
1719967733.0436163,4648,0.8593927621841431
1719967741.9807093,4649,0.7922958135604858
1719967750.64685,4650,0.8350203633308411
1719967810.636316,4657,0.7954940795898438
1719967835.4469676,4660,0.9052037596702576
1719967843.2995205,4661,0.640419602394104
1719967851.1878057,4662,0.7918703556060791
1719967859.6019158,4663,0.8778200149536133
1719967876.4375799,4665,0.6918843984603882
1719967900.9698677,4668,0.66438227891922
1719967909.1926699,4669,0.6234698295593262
1719967956.365173,4675,0.746000349521637
1719968009.888425,4681,0.5840970873832703
1719968028.0802374,4683,0.835277795791626
1719968053.4322023,4686,0.5522189736366272
1719968219.8191907,4706,0.7309557795524597
1719968238.673428,4708,0.6358950138092041
1719968290.797154,4714,0.5563356876373291
1719968349.7329648,4721,0.8688523173332214
1719968449.4340925,4733,0.47071290016174316
1719968562.804357,4746,0.5485562086105347
1719968612.0065243,4752,0.6687051653862
1719968627.698326,4754,0.6503106355667114
1719968759.605104,4770,0.6975244283676147
1719968785.1403117,4773,0.7401012182235718
1719968801.4191952,4775,0.6714896559715271
1719968809.2161179,4776,0.6850130558013916
1719968966.3404543,4795,0.3848710060119629
1719969382.9824848,4804,0.6319950819015503
1719969512.3387673,4819,0.6225649118423462
1719969536.959303,4822,0.5410470366477966
1719969642.298962,4835,0.6432509422302246
1719969712.285589,4843,0.6839832067489624
1719969780.3635972,4851,0.7902683019638062
1719969788.9107578,4852,0.5414419174194336
1719969813.7816463,4855,0.660902202129364
1719969830.4131353,4857,0.5925471782684326
1719969838.291494,4858,0.6252642869949341
1719969953.8273234,4872,1.0311994552612305
1719970020.4722323,4880,0.671900749206543
1719970139.3334506,4895,0.7242026329040527
1719970200.4387615,4902,0.9734498858451843
1719970249.8218431,4908,0.6196439862251282
1719970274.6088297,4911,0.7185437679290771
1719970330.2709563,4918,0.5960412621498108
1719970440.873195,4931,0.879798173904419
1719970458.0087705,4933,0.782025933265686
1719970466.2587001,4934,0.5014129877090454
1719970524.1436455,4941,0.7960354685783386
1719970676.5682948,4959,0.739567756652832
1719970807.3999922,4975,0.8677199482917786
1719970865.9177117,4982,0.6589075922966003
1719970910.6832871,4987,0.5806497931480408
1719970918.6056244,4988,0.5994089841842651
1719970969.1047604,4994,0.7185803055763245
1719971045.2336578,5003,0.5891449451446533
1719971077.1212056,5007,0.8274011015892029
1719971094.0519176,5009,1.000224232673645
1719971148.1564996,5015,0.6691088676452637
1719971173.8259258,5018,0.5938572287559509
1719971366.7323315,5041,0.5956456065177917
1719971409.38295,5046,0.8543564677238464
1719971515.492752,5059,0.7310671806335449
1719971547.3524876,5063,0.638231098651886
1719971701.5556676,5081,0.7023130059242249
1719971766.7880354,5089,0.634850800037384
1719971798.2868743,5093,0.7261209487915039
1719971960.5794966,5112,0.6486534476280212
1719971985.5113845,5115,0.6981778740882874
1719971993.7969766,5116,0.8277046084403992
1719972010.1194746,5118,0.5212678909301758
1719972026.7203088,5120,0.7712839841842651
1719972035.035822,5121,0.7775551676750183
1719972068.936532,5125,0.7099994421005249
1719972077.8822489,5126,0.5339016914367676
1719972170.6561806,5137,0.8203310370445251
1719972221.0786824,5143,0.6720327138900757
1719972253.0974345,5147,0.7495473027229309
1719972444.2940078,5170,0.7314343452453613
1719972551.4071844,5183,0.7712208032608032
1719972620.286794,5191,0.6145213842391968
1719972685.1910207,5199,0.7496691346168518
1719972772.247666,5210,0.8092129230499268
1719972781.2561617,5211,0.6351596713066101
1719972909.283724,5226,0.7457960844039917
1719972933.962896,5229,0.940087080001831
1719973023.9891763,5240,0.7915787100791931
1719973033.0980725,5241,0.747406542301178
1719973058.633798,5244,0.5732350945472717
1719973197.3442442,5261,0.6060706377029419
1719973229.4499724,5265,0.6420858502388
1719973262.1780076,5269,0.5966871976852417
1719973340.4737315,5278,0.4876304566860199
1719973382.9153564,5283,0.7846508622169495
1719973400.059801,5285,0.6310285925865173
1719973416.1251738,5287,0.5987563133239746
1719973487.049033,5296,0.8958672881126404
1719973531.3542788,5301,0.5395607352256775
1719973573.9607875,5306,0.6672779321670532
1719973688.942448,5320,0.6158922910690308
1719973697.0060663,5321,0.8463878035545349
1719973713.0991993,5323,0.6111108660697937
1719973756.3733785,5328,0.7105841636657715
1719973834.2854707,5337,0.6165919899940491
1719973883.3811777,5343,0.5518970489501953
1719973994.9981,5356,0.512620210647583
1719974072.873433,5365,0.40719467401504517
1719974121.8513608,5371,0.41185519099235535
1719974129.7701774,5372,0.7392185926437378
1719974160.9992216,5376,0.6534092426300049
1719974209.4582644,5382,0.3982028067111969
1719974263.3391926,5388,0.5066077709197998
1719974306.6215487,5393,0.8694649338722229
1719974330.2513802,5396,0.5131222605705261
1719974346.587261,5398,0.3598570227622986
1719974775.5929246,5409,0.6906030774116516
1719974808.7350616,5413,0.7201164364814758
1719974882.684053,5422,0.5210248231887817
1719974914.4853604,5426,0.6274858713150024
1719974949.005279,5430,0.7381343245506287
1719974992.6091506,5435,0.6069759726524353
1719975035.0398934,5440,0.6187023520469666
1719975093.547478,5447,0.6066473722457886
1719975134.4277773,5452,0.5308827757835388
1719975150.7544775,5454,0.5503526329994202
1719975166.4873176,5456,0.7711150050163269
1719975175.1797378,5457,0.5677208304405212
1719975254.1766798,5466,0.49271148443222046
1719975262.8852737,5467,0.6024960875511169
1719975271.036883,5468,0.8009603023529053
1719975320.1625748,5474,0.6104657053947449
1719975418.1456745,5486,0.8529108762741089
1719975462.1906726,5491,0.556794285774231
1719975529.1319988,5499,0.4774405062198639
1719975545.0205915,5501,0.6058057546615601
1719975625.3514717,5511,0.6621812582015991
1719975641.851282,5513,0.5331844091415405
1719975769.3720398,5528,0.4902759790420532
1719975859.3516414,5539,0.7966892719268799
1719975875.6806219,5541,0.7657139301300049
1719975907.9488225,5545,0.8147388100624084
1719975924.8085918,5547,0.9410733580589294
1719976010.1459177,5557,0.9026325345039368
1719976035.6487093,5560,0.8201169371604919
1719976098.9146242,5568,0.6263901591300964
1719976208.4239588,5581,0.4859098196029663
1719976315.6807299,5594,0.6544419527053833
1719976370.8127732,5601,0.7083351612091064
1719976398.004173,5604,0.40206560492515564
1719976432.5261483,5608,0.709834635257721
1719976547.8305857,5622,0.7170826196670532
1719976641.7433746,5633,0.5480728149414062
1719976703.1293008,5640,0.7783876657485962
1719976761.7530632,5647,0.7725290656089783
1719976841.7683845,5657,0.5649213790893555
1719976868.0749466,5660,0.5837558507919312
1719976902.197204,5664,0.587597668170929
1719976910.9884667,5665,0.6655761003494263
1719976953.172204,5670,0.7269474864006042
1719977002.7710037,5676,0.7529834508895874
1719977018.8544085,5678,0.5920311808586121
1719977100.6325681,5688,0.47947749495506287
1719977109.6337342,5689,0.6157478094100952
1719977251.114591,5706,0.7444182634353638
1719977273.7031567,5709,0.6305937170982361
1719977312.3833158,5714,0.7318174839019775
1719977327.9251912,5716,0.777957558631897
1719977413.2915025,5726,0.5105128884315491
1719977430.3230422,5728,0.5987117290496826
1719977530.0337458,5740,0.6715620756149292
1719977554.559327,5743,0.6246880292892456
1719977570.8179235,5745,0.7132834196090698
1719977632.6943495,5752,0.6015985608100891
1719977714.7167053,5762,0.6412079334259033
1719977776.9949777,5770,0.7098671197891235
1719977792.5729558,5772,0.6048641204833984
1719977808.217242,5774,0.8973650336265564
1719977833.9976022,5777,0.7037455439567566
1719977852.0797627,5779,0.6510801315307617
1719977928.442654,5788,0.43228772282600403
1719978009.7413948,5798,0.8435870409011841
1719978017.754759,5799,0.7150866985321045
1719978085.5009656,5807,0.6527056097984314
1719978102.5865695,5809,0.44660404324531555
1719978136.309506,5813,0.8672190308570862
1719978144.5733554,5814,0.8293413519859314
1719978293.2605639,5833,0.47540372610092163
1719978338.230151,5838,0.6578055620193481
1719978354.9489799,5840,0.7530857920646667
1719978363.878157,5841,0.714931309223175
1719978389.3909678,5844,0.5641031861305237
1719978464.0965283,5853,0.4449893534183502
1719978614.4225252,5871,0.46179482340812683
1719978696.5729842,5881,0.47829359769821167
1719978775.854469,5891,0.7189965844154358
1719978820.6143594,5896,0.8761192560195923
1719978855.122131,5900,0.5652637481689453
1719978862.969492,5901,0.5003885626792908
1719978895.5819147,5905,0.7178202867507935
1719978945.3910143,5911,0.6873792409896851
1719978953.2491794,5912,0.6733123660087585
1719978961.204163,5913,0.5591251254081726
1719978984.7565951,5916,0.5475907325744629
1719979009.1279092,5919,0.5801774263381958
1719979127.9972467,5933,0.4158054292201996
1719979169.2314532,5938,0.665785551071167
1719979193.9092503,5941,0.6837668418884277
1719979339.0723913,5958,0.678321361541748
1719979347.6723251,5959,0.4441966712474823
1719979380.759439,5963,0.5306123495101929
1719979422.9817302,5968,0.6051329374313354
1719979480.009921,5975,0.6132975816726685
1719979558.8310106,5984,0.4991135597229004
1719979576.35418,5986,0.4694995582103729
1719979659.3847966,5996,0.48907169699668884
1720002472.6263273,2,10.79094409942627
1720002556.133299,1,9.66506290435791
1720002684.5197673,7,8.848519325256348
1720002735.2623255,9,7.869062900543213
1720002795.502225,11,7.108242988586426
1720002975.390648,18,6.257043838500977
1720003061.6178775,3,8.942511558532715
1720003079.0093842,5,9.301182746887207
1720003109.6674368,7,10.088765144348145
1720003345.5571795,0,7.445047378540039
1720003437.454021,7,5.642598628997803
1720003595.5322032,15,4.472639083862305
